rowid,text,party,user,url
206930,RT @politico: Pressure builds on Hill to wield U.S.'s natural gas resources to break Putinäó»s stranglehold. http://t.co/c5mBa9QBFi,R,SenJohnBarrasso,https://twitter.com/SenJohnBarrasso/status/441583674375811072
171892,RT @KellieMeyerNews: Talking with @SenDanSullivan on @POTUS executive order on offshore drilling. Coming up @Ch2KTUU https://t.co/MYv4JFZiiS,R,SenDanSullivan,https://twitter.com/SenDanSullivan/status/857998381435805696
170611,.@NatlParkService should reimburse states for keeping parks open during #shutdown. #Colorado,R,SenCoryGardner,https://twitter.com/SenCoryGardner/status/449650219190607872
176045,My office was honored to be at the ribbon-cutting ceremony for @tmccnevadaäó»s new Diversity and International Studenäó_ https://t.co/EYCRWA1DE5,R,SenDeanHeller,https://twitter.com/SenDeanHeller/status/918578344706367488
17556,"INHOFE: ""I'd like to welcome @MickCornett from #okc. It's great to have you with us &amp; I want to congratulate you on your re-election"" #EPW",R,InhofePress,https://twitter.com/InhofePress/status/449195584600432640
145670,"The #StudentLoans bill, which I supported, is now law. Protects MS students by preventing loan interest rates from doubling.",R,SenatorWicker,https://twitter.com/SenatorWicker/status/365960206359855104
98434,My bill with @SenDuckworth invests in school-based mentoring so our most vulnerable kids succeed in school &amp; beyond: https://t.co/HmWfC00kpv,D,SenatorDurbin,https://twitter.com/SenatorDurbin/status/891405596414660612
192483,Visited Detroit International Academy to check out their great computer education program &amp; their upcoming partnersäó_ https://t.co/ceTDR59hd1,D,SenGaryPeters,https://twitter.com/SenGaryPeters/status/860583638232162306
59783,"A9: Women experience more barriers from lower wages, to unaffordable child care, to lack of worker protections #MillennialMon #SaveThatMoney",D,PattyMurray,https://twitter.com/PattyMurray/status/722149724913012736
64364,".@realdonaldtrump if this gets 18 million retweets, will you release your tax returns?",D,RonWyden,https://twitter.com/RonWyden/status/852214373976297472
70321,Wishing @wvuwomenssoccer good luck on Sunday! https://t.co/WQiBb4Z7L6,D,Sen_JoeManchin,https://twitter.com/Sen_JoeManchin/status/805093606658863104
204312,"Americans deserve to know if cabinet members are acting in their own financial interests instead of public interest.https://t.co/X8G0xxKeJ0",D,SenJeffMerkley,https://twitter.com/SenJeffMerkley/status/818131994630647809
93598,I applaud @POTUS new guidance for self-driving cars to help make this technology safe &amp; reliable https://t.co/TV8hW1Pki5 via @PittsburghPG,D,SenatorCarper,https://twitter.com/SenatorCarper/status/778279871160123393
154359,A 'beautiful picture' for millionaires getting their tax cut maybe. Not so much for those seeing cuts to their Mediäó_ https://t.co/uuxKn9WJ1I,D,SenBobCasey,https://twitter.com/SenBobCasey/status/839885697213399042
89429,The @SenateGOP's #Trumpcare bill can't be amended enough to reverse the severe damage it would do to the health &amp; wäó_ https://t.co/39tNlfBl26,D,SenatorCardin,https://twitter.com/SenatorCardin/status/887051611427753987
186278,From the @AmericanCancer Society: #TrumpCare makes health coverage worse for Americans with pre-existing conditionsäó_ https://t.co/3yAZTbUZ5y,D,SenFeinstein,https://twitter.com/SenFeinstein/status/887085003082838017
153844,.@DHSgov #dotherightthing,D,SenBobCasey,https://twitter.com/SenBobCasey/status/859804685766729728
184104,Are you an #IL08 HS student? Check out my #CongressionalArtCompetition: https://t.co/JBrseqSw5Y https://t.co/HLhhzcvS5O,D,SenDuckworth,https://twitter.com/SenDuckworth/status/713466814660026370
197968,Plsd Obama administration is in discussions w/community members about creating natl monument honoring #LGBT rights &amp; legacy of #Stonewall.,D,SenGillibrand,https://twitter.com/SenGillibrand/status/729842686283423744
222928,Proud to work with @SenGillibrand on this important legislation that puts American workers &amp; families first.äó_ https://t.co/elOrkCDgOK,D,SenMarkey,https://twitter.com/SenMarkey/status/829052604151898112
159998,"For the good of the country, Jeff Sessions must resign as Attorney General.",D,SenBooker,https://twitter.com/SenBooker/status/837368438041505797
98715,"Great to join @lenandjd on @ABC7Chicago for @cubs baseball live from Washington, DC https://t.co/pVt7VR2H4H",D,SenatorDurbin,https://twitter.com/SenatorDurbin/status/879865385373372420
86111,"In a remarkable act of courage and trust, 17,500+ young #DREAMers today are working &amp; contributing to our economy in the state of Washington",D,SenatorCantwell,https://twitter.com/SenatorCantwell/status/905484998232473600
64693,"Making it loud &amp; clear outside the U.S. Capitol today: #NoOnDeVos. Privatizing public edu. will not give every chäó_ https://t.co/yWPHNWBJiI",D,RonWyden,https://twitter.com/RonWyden/status/828733566699831300
278208,RT @marty_walsh: 80+ Americans are killed each day with guns.  Enough is enough.  Let's close the loopholes. TY for your support @SenMarkeyäó_,D,SenWarren,https://twitter.com/SenWarren/status/672536768986685440
202105,"RT @RoseAnnDeMoro: .@SenJeffMerkley of Oregon for #MedicareForAll: ""Our current healthcare system is a lifetime of stress for Americans."" #äó_",D,SenJeffMerkley,https://twitter.com/SenJeffMerkley/status/908068604951883778
97921,"With the Supreme Court back in action, a reminder that Americans deserve greater transparency from the highest couräó_ https://t.co/oVeRMGoQrf",D,SenatorDurbin,https://twitter.com/SenatorDurbin/status/915599638190858240
113696,RT @mycowboylogic: Skyping @AstroKarenN @myUND alum with @MandanMms students @SenatorHeitkamp @JRosenworcel via @RD_NorthDakota fiber httpsäó_,D,SenatorHeitkamp,https://twitter.com/SenatorHeitkamp/status/731200285759176704
151671,I've held 9 opioid/heroin roundtables across CT. Read my new report to combat the addictions https://t.co/Zwi3tVzUS6 https://t.co/5GN0q6HF9k,D,SenBlumenthal,https://twitter.com/SenBlumenthal/status/721083324840689665
140787,I'll fight any plan that takes health care away from New Mexicans and threatens our already fragile state economy https://t.co/Z0RvwGpbe8,D,SenatorTomUdall,https://twitter.com/SenatorTomUdall/status/839900052483104769
188031,Discussed the Orlando shooting and gun safety legislation yesterday on @MSNBCäó»s @Hardball: https://t.co/F8lnEh8YBc #Enough #EndGunViolence,D,SenFeinstein,https://twitter.com/SenFeinstein/status/743912484596158464
227056,Murphy leads Senators in call for increased rail investment along the Northeast Corridor https://t.co/QCNTqUbnEu,D,SenMurphyOffice,https://twitter.com/SenMurphyOffice/status/857989851249086464
7063,"Before we vote on #Trumpcare, Americans deserve to hear from medical experts, patient groups, insurance companies, etc",D,ChrisCoons,https://twitter.com/ChrisCoons/status/886988575170068480
100009,.@SenWarren @SenatorCardin @ChrisCoons @SenJeffMerkley&amp;I plan to intro a bill to require POTUS to divest any financial conflicts of interest,D,SenatorDurbin,https://twitter.com/SenatorDurbin/status/809906524713873408
89606,Back in Ellicott City meeting w/ #smallbusiness owners about their ongoing recovery. So inspiring. I'll keep usingäó_ https://t.co/S44ctQdHMD,D,SenatorCardin,https://twitter.com/SenatorCardin/status/874270011497615360
250811,RT @SenFeinstein: The Senate in 2005 did its job to confirm the #SCOTUS nominee. The Senate in 2016 also needs to do its job. #DoYourJob,D,SenSchumer,https://twitter.com/SenSchumer/status/776086090474225664
196333,Thank you to everyone who has reached out and made your voice heard in opposition to Betsy DeVos's nomination to be Secretary of Education.,D,SenGillibrand,https://twitter.com/SenGillibrand/status/824003395354853376
248162,Las palabras se las lleva el viento. Los ciudadanos estadounidenses en Puerto Rico y las Islas Ví_rgenes necesitan aäó_ https://t.co/z8T9dgGGt5,D,SenSchumer,https://twitter.com/SenSchumer/status/912705700400377856
285963,This Republican #HealthcareBill will hurt Virginians. Headed to the Senate floor now to speak about it,D,timkaine,https://twitter.com/timkaine/status/877980540170682369
92278,RT @SenatorCarper: Our state found success in reducing teen pregnancy by increasing family planning education in schools and expanding acceäó_,D,SenatorCarper,https://twitter.com/SenatorCarper/status/916337607361081345
85919,We need a #PuertoRicoRelief coordinator at the @WhiteHouse for all the various agencies that'll have to work on the recovery of #PuertoRico,D,SenatorCantwell,https://twitter.com/SenatorCantwell/status/915248834627776512
38987,"Saddened by passing of Nancy Reagan, whose strength &amp; advocacy were an inspiration to all those with loved ones suffering from Alzheimer's",D,MarkWarner,https://twitter.com/MarkWarner/status/706555645886111744
193979,"Today, Senate Democrats kicked off the #InTheRed campaign to tackle student debt and put America on path towards debt free college.",D,SenGaryPeters,https://twitter.com/SenGaryPeters/status/690268872780431361
202314,".@RealDonaldTrump- listen to this courageous young leader, who is asking you to #KeepItPublic! #MonumentalMonday https://t.co/AhKCOUcEqC",D,SenJeffMerkley,https://twitter.com/SenJeffMerkley/status/897127677596848130
161701,Our #SouthJersey staff will be hosting mobile hours at the @CamdenEvents Freedom Festival on 7/3 &amp; 7/4 please come by if you can!,D,SenBooker,https://twitter.com/SenBooker/status/484437401087918080
122735,RT @mcquiston: Kiplingeräó»s again ranks UVM a best-value public university https://t.co/HvKzXOyrG6,D,SenatorLeahy,https://twitter.com/SenatorLeahy/status/811581995381825536
223190,Happening now: I'm questioning @realDonaldTrump's EPA nominee Scott #Pruitt. Tune in! https://t.co/w4oWMSfiqZ,D,SenMarkey,https://twitter.com/SenMarkey/status/821758366385061888
112580,Will honor life &amp; sacrifice of Rolette Co. Deputy Allery on the floor of Senate w/@SenJohnHoeven at 11:15amCT-watch: https://t.co/FrsANDyu4D,D,SenatorHeitkamp,https://twitter.com/SenatorHeitkamp/status/823941481861935106
108798,It was great to meet with our first responders who keep our communities &amp; state safe at a pancake breakfast in Nashäó_ https://t.co/OtcmLOwXrq,D,SenatorHassan,https://twitter.com/SenatorHassan/status/835142344466923520
89807,.@UofMaryland We fought off the cuts to the Chesapeake Bay Program @POTUS wanted for FY17. Working on preserving FY18 now,D,SenatorCardin,https://twitter.com/SenatorCardin/status/861230979679227904
147031,"On this #ProtestSaturday, we're standing up for a free press and independent courts. What are you standing up for? https://t.co/Kth1WNlSGi",D,SenBennetCO,https://twitter.com/SenBennetCO/status/830455903107293188
188941,Glad to see this very important clarification #TeamGrayDuck (and congrats to the @Vikings on a big Monday night winäó_ https://t.co/v7uwYZb44j,D,SenFranken,https://twitter.com/SenFranken/status/917815958542184448
38180,"RT @hudsonhollister: Thanks, @MarkWarner, for 6 years' hard work on #DATAAct, which TODAY has created 1st govwide spending #opendata set. häó_",D,MarkWarner,https://twitter.com/MarkWarner/status/862001599815843840
43114,"The use of torture is dark chapter in our nation's history &amp; was violation of human rights. We're not going back.https://t.co/gUGPtH1L2j",D,MartinHeinrich,https://twitter.com/MartinHeinrich/status/804814907241697280
99077,"#Trumpcare also endangers the services offered by Illinois hospitals and an estimated 60,000 Illinois jobs",D,SenatorDurbin,https://twitter.com/SenatorDurbin/status/862063109770530816
72680,"INFOGRAPHIC: It's clear that 2 meet our growing energy needs, we're going to continue depending on coal. #Future4Coal http://t.co/rXFQHVoUMp",D,Sen_JoeManchin,https://twitter.com/Sen_JoeManchin/status/441325443854004224
249210,"RT @SenJeffMerkley: Started to #HoldTheFloor at 6:46pm. Itäó»s now 6:46am. 12 hours later, still speaking out to #StopGorsuch. Tune in: httpsäó_",D,SenSchumer,https://twitter.com/SenSchumer/status/849594743831105538
89416,DACA participants have been here since they were kids &amp; deserve to live &amp; work freely. I won't stand for deportations - period. #DefendDACA,D,SenatorCardin,https://twitter.com/SenatorCardin/status/887725225487499264
94419,The US should fully fund the President's request of $1 billion for Central America to help these nations combat root causes of migration,D,SenatorCarper,https://twitter.com/SenatorCarper/status/667381906800005122
89738,"Deputy AG Rosenstein's decision to appoint #SpecialCounsel is a critical one, and much needed. Grateful he's takingäó_ https://t.co/9bY0B6RmNY",D,SenatorCardin,https://twitter.com/SenatorCardin/status/865237008402272257
87580,RT @EnergyDems: Did you catch the latest @NIOSH recommendations on #worker #safety at #Hanford? Senators call to implement them: https://t.äó_,D,SenatorCantwell,https://twitter.com/SenatorCantwell/status/805876409688264705
39780,Check out @OrbitalSciencesäó»s #Antares rocket launch right from your own backyard @ 6:49PM tonight! Viewing details: http://t.co/L5ry28KnxK,D,MarkWarner,https://twitter.com/MarkWarner/status/526819924774490114
120864,"RT @SallyQYates: The poison spewed by Nazis, white supremacists, and the KKK is not who we are as a country. Takes less than 140 charactersäó_",D,SenatorLeahy,https://twitter.com/SenatorLeahy/status/896566948229787648
64885,.@SenWarren &amp; I implore @realDonaldTrump to keep his campaign promises &amp; not gut Medicare &amp; Medicaid https://t.co/CtXHhW0rez,D,RonWyden,https://twitter.com/RonWyden/status/806988260576731136
134002,We need more sunshine in our government &amp; my bill will make it easier for us to keep folks honest. #SunshineWeekäó_ https://t.co/qaLneKvmcw,D,SenatorTester,https://twitter.com/SenatorTester/status/841805734463586305
41508,@PositiveESolar @nmsu @AmeriCorps @Habitat_org @CNMonline The solar industry is fueling NMäó»s economy. Iäó»ll keep woräó_ https://t.co/P7dIdGfnVC,D,MartinHeinrich,https://twitter.com/MartinHeinrich/status/888421978914344960
92606,Fist bumping a fellow Blue Hen. Kaylee was just awarded a full scholarship to attend @UDelaware in the fall.äó_ https://t.co/svyObWmES2,D,SenatorCarper,https://twitter.com/SenatorCarper/status/882684124733075456
7493,The #ParisAgreement is a commitment to fight against #ClimateChange on a global scale. We cannot give up our role as a leader in that fight.,D,ChrisCoons,https://twitter.com/ChrisCoons/status/867378260363149312
183171,Why would GOP try to limit retirement plan options for 55M Americans? Because this would help their financial industry friendsäó» bottom line,D,SenDuckworth,https://twitter.com/SenDuckworth/status/859849640606404608
43531,"RT @WhiteHouse: ""Our national parks should reflect the full story of our country."" äóî@POTUS announces Stonewall National Monument: https://täó_",D,MartinHeinrich,https://twitter.com/MartinHeinrich/status/746399203220402176
64937,Oversight is a key check on executive power. Much harder to do that job when conflicts of interest are intentionally hidden from view.,D,RonWyden,https://twitter.com/RonWyden/status/801163611112669188
183013,"This dangerous threat shows Pres Trump is willing to risk our environment, economy&amp;future generations' safety, alläó_ https://t.co/vxIMQ9pjIn",D,SenDuckworth,https://twitter.com/SenDuckworth/status/870022433004290049
199948,"Saddened by passing of @GSO_URI's John A. Knauss, a pioneering oceanographer whose service to the US &amp; marine science will not be forgotten.",D,SenJackReed,https://twitter.com/SenJackReed/status/668913602687049728
167371,"The Military Coalition supports the @cfpbäó»s new rule äóñ protects servicemembers, veterans, and their families - https://t.co/YmwHiVD3hP",D,SenCortezMasto,https://twitter.com/SenCortezMasto/status/889570717779599360
279665,RT @QcWashington: Present to hear @SenWhitehouse &amp; @SenBrianSchatz plan. The Quí©bec-Cali #CarbonMarket shows success of market-based #Climaäó_,D,SenWhitehouse,https://twitter.com/SenWhitehouse/status/890321841222451200
191465,Congratulations to Minnesota educators who are recipients of @NSF award for excellence in science and math teaching. https://t.co/yzMcFAP554,D,SenFranken,https://twitter.com/SenFranken/status/767754997081710592
180676,Interested in an internship in Joeäó»s D.C. or Indiana offices? Apply here for the fall 2016 session: https://t.co/mrKnXXG18F,D,SenDonnelly,https://twitter.com/SenDonnelly/status/748999751677321216
2325,Brrrrr. But beautiful photo from Duluth!  https://t.co/Xs2NWe568m,D,amyklobuchar,https://twitter.com/amyklobuchar/status/698230987214495744
49828,"Claire calls attention to struggle of seniors losing Social Security benefits to student debt, via @washingtonpost: http://t.co/vEVik4oJPT",D,McCaskillOffice,https://twitter.com/McCaskillOffice/status/591627063481786368
80834,Stand with the #USWNT in their fight for equal pay and #BeBoldForChange! Looking closely as the @usahockey board considers proposal today.,D,SenatorBaldwin,https://twitter.com/SenatorBaldwin/status/846402938197106689
71552,RT @WhipHoyer: Senate took major step to promote full-service community schools model across USäóîT/y @SenSherrodBrown @Sen_JoeManchin http:/äó_,D,Sen_JoeManchin,https://twitter.com/Sen_JoeManchin/status/621792882089947136
113051,Bipartisan bill I pushed for to promote economic/cultural opportunities on tribal lands passed in US House &amp; is headed to president's desk,D,SenatorHeitkamp,https://twitter.com/SenatorHeitkamp/status/777981577712267265
220120,"Itäó»s always great to be home, thank you to everyone who joined me Friday at my town hall! https://t.co/916js8QIco",D,SenKamalaHarris,https://twitter.com/SenKamalaHarris/status/856274372126019584
147443,And good luck @CUBuffsMBB against Gardner-Webb in @CBItourney tonight! #GoBuffs,D,SenBennetCO,https://twitter.com/SenBennetCO/status/578306671832907776
195779,"Last week, my legislation to help families of first responders get needed survivor benefits was signed into law. Reäó_ https://t.co/NSMdClRDGT",D,SenGillibrand,https://twitter.com/SenGillibrand/status/871846621742604288
91581,"""Standing in Solidarity With #Brussels""Full Statement on the #BrusselsAttacks https://t.co/a5yeBI455U",D,SenatorCardin,https://twitter.com/SenatorCardin/status/712381320702386178
194354,Proud to support effort to investigate impact of toxic exposure on kids &amp; grandkids of vets. They deserve answers: http://t.co/BdNuPXCfIs,D,SenGaryPeters,https://twitter.com/SenGaryPeters/status/636599509426900993
79341,We must protect students from student loan scams. @SenBillNelson and I are calling on @BetsyDeVosED to take action. https://t.co/N8rCdMf6vk,D,SenatorBaldwin,https://twitter.com/SenatorBaldwin/status/920685163104829440
184271,"Tonight @ 8CT on @PBS: my appearance in the Debt of Honor film, an interesting look #Vets w/disabilities.#CombatVets https://t.co/507ElVkQc0",D,SenDuckworth,https://twitter.com/SenDuckworth/status/664165220986830848
188773,Just wrapped up a press conference on the passage of our #Cybersecurity Information Sharing legislation. https://t.co/wpaPUrfZ3n,D,SenFeinstein,https://twitter.com/SenFeinstein/status/659129131205042177
126487,PHOTO: Cleaning up the #Passaic is a major victory for ppl of #NJ! We must keep our air &amp; water safe &amp; clean. http://t.co/8bKf6iPQym,D,SenatorMenendez,https://twitter.com/SenatorMenendez/status/454697230730285057
65226,"Very sorry to hear of the passing of Dr. Alan Bates, a true Oregonian who devoted his life in politics &amp; medicine to helping others.",D,RonWyden,https://twitter.com/RonWyden/status/761969987829411840
179483,WATCH: Joe is live w/ Jordan &amp; Laura McLinn to talk about the Right to Try Act. https://t.co/3dou0FSNPn,D,SenDonnelly,https://twitter.com/SenDonnelly/status/895641229135708166
248577,Remember: the Cruz Lee #healthcare amdt would jack up premiums &amp; make health care less affordable &amp; accessible for millions of Americans,D,SenSchumer,https://twitter.com/SenSchumer/status/884940360052559872
97961,"10,000 Americans are about to be without food or water. The Trump administration must act swiftly to provide the cräó_ https://t.co/qOyJyNJwBM",D,SenatorDurbin,https://twitter.com/SenatorDurbin/status/913472093857120256
120485,Millions whose personal info was stolen in #Equifax &amp; other breaches have urgent &amp; personal interest in this being a priority for Congress,D,SenatorLeahy,https://twitter.com/SenatorLeahy/status/915659371882991616
49878,RT @DrHayter: Attending Listening Session held in Branson by Missouri Senator Claire McCaskill. http://t.co/DJZuX15Zzl,D,McCaskillOffice,https://twitter.com/McCaskillOffice/status/583690900167073793
89151,"We stand in solidarity with the people of #London, and pray that all those injured fully and quickly recover.",D,SenatorCardin,https://twitter.com/SenatorCardin/status/908775204427583488
98276,Did @SebGorka fail to disclose ties to neo-nazi group on his U.S. naturalization application? We again askedäó_ https://t.co/alDlU7seCx,D,SenatorDurbin,https://twitter.com/SenatorDurbin/status/899737982944411649
10626,Thanks for joining me in the chat today. Hereäó»s a good resource to understand ABLE accounts: https://t.co/trG6PONOpd #InclusionWorks,D,ChrisVanHollen,https://twitter.com/ChrisVanHollen/status/850410002263273477
11217,"If we're serious about defeating Alzheimeräó»s, cancer, &amp; other complex diseases, we must increase @NIH funding https://t.co/LrojImoOyc",D,ChrisVanHollen,https://twitter.com/ChrisVanHollen/status/667121653130899456
219494,ICYMI äóñ earlier this week on #BlackWomensEqualPay day I shared my thoughts on ending the pay gap for black women. https://t.co/qjNOYXgZY4,D,SenKamalaHarris,https://twitter.com/SenKamalaHarris/status/894000279137406976
121336,RT @thehill: NEW POLL: Few Americans support US withdrawal from Paris climate agreement https://t.co/5jeZJtGcOK https://t.co/6kiAcCZRge,D,SenatorLeahy,https://twitter.com/SenatorLeahy/status/877167560109719552
91106,RT @talibRelations: Saluting @SenatorCardin for engaging Prince George's County Muslim community post #Orlando @afronews @TheMuslimLink httäó_,D,SenatorCardin,https://twitter.com/SenatorCardin/status/744923923331047424
161393,"Spectrum Bill Passes Senate Commerce Committee, Includes Key @CoryBooker Priorities: https://t.co/0MuRdsSgL4",D,SenBooker,https://twitter.com/SenBooker/status/706829796739825664
195089,RT @detroitnews: Sen. Peters proposes to cut U.S. vehicle repair costs http://t.co/vQjq7V1yCP http://t.co/YSSR1J2MwR,D,SenGaryPeters,https://twitter.com/SenGaryPeters/status/570669798717333504
250120,Completely agree. We do not target children. Period. https://t.co/ojVt4c5cOG,D,SenSchumer,https://twitter.com/SenSchumer/status/824034561013252096
193521,"An outage in the Poe Lock would have catastrophic effect on not just MI economy, but US econ health &amp; natl security https://t.co/xc08zkHMDf",D,SenGaryPeters,https://twitter.com/SenGaryPeters/status/728340229740990464
87071,"Happy birthday, @GirlScouts! You help build leaders who embrace #civic engagement with confidence, and character. https://t.co/IlLzq0yF4T",D,SenatorCantwell,https://twitter.com/SenatorCantwell/status/842083224675274752
204957,"Each year, payday lenders make more than $10 billion by trapping millions of working Americans in an endless cycle of debt #StopTheDebtTrap",D,SenJeffMerkley,https://twitter.com/SenJeffMerkley/status/738401604035092481
158933,"The #GrahamCassidy bill is a wolf in sheep's clothing. It's worse than #Trumpcare and could rip health care from MILLIONS.",D,SenBooker,https://twitter.com/SenBooker/status/909841089787547648
110555,Governor Hassanäó»s Statement on Signing HB 520 https://t.co/qTHr0KrKGS,D,SenatorHassan,https://twitter.com/SenatorHassan/status/609098954152792064
253415,I will judge any infrastructure package by whether itäó»s good for Ohio. What weäó»ve seen from the President so far faäó_ https://t.co/qH5DqTZ6Yk,D,SenSherrodBrown,https://twitter.com/SenSherrodBrown/status/872503394925236224
123127,Incorrect. I continue to stand with 9/11 families. https://t.co/qObBFbYgba,D,SenatorLeahy,https://twitter.com/SenatorLeahy/status/779020402295246848
168397,"I am deeply saddened by this news. My sincere condolences to the detective's family, friends and the @NLVPD. https://t.co/ONi1QAyqa9",D,SenCortezMasto,https://twitter.com/SenCortezMasto/status/817822566417104896
185142,".@AAAJ_AAJC the more the mightier: call, email, tweet your Representatives.Tell friends and neighbors to do the same. #TimeisNow #TDtalksCIR",D,SenDuckworth,https://twitter.com/SenDuckworth/status/393103690745532416
140834,"Iäó»m working to #KeepNMCovered &amp; protect people like Quincy, an ABQ veteran, who relies on the #ACA to care for heräó_ https://t.co/mNYw9MGgeD",D,SenatorTomUdall,https://twitter.com/SenatorTomUdall/status/836746574298492931
2781,Clinton: 'History isn't finished with Joe Biden' https://t.co/Yj9YOJmu5i via @startribune,D,amyklobuchar,https://twitter.com/amyklobuchar/status/656923366700556288
159543,"RT @NCLR: @corybooker: Believe what you are reading about #healthcare, not what @POTUS is saying. #ACA #ProtectAndDefend",D,SenBooker,https://twitter.com/SenBooker/status/876854252353835008
280438,"RT @SenMarkey: #Climate champion, @SenWhitehouse will join #ClimateForum soon. Tune in here https://t.co/QZsYnJq9wd or here https://t.co/ebäó_",D,SenWhitehouse,https://twitter.com/SenWhitehouse/status/858013692142776322
90548,"Don't forget open enrollment is happening now. Even if you have health insurance, you may qualify for financial heläó_ https://t.co/E2dExTGsGQ",D,SenatorCardin,https://twitter.com/SenatorCardin/status/794932288056422401
59807,Women make an avg. 79¥Ëæ for every $1 a white man makes. The pay gap is even wider for women of color. #EqualPayDay https://t.co/IpYjcorhnE,D,PattyMurray,https://twitter.com/PattyMurray/status/719953550923722753
183094,Glad to discuss my bill to award WWII Chinese American Vets the Congressional Medal of Honor w/ Chinese American Ciäó_ https://t.co/HUaaDB4ILn,D,SenDuckworth,https://twitter.com/SenDuckworth/status/864635769293594625
48220,"As @WellsFargo testifies before @SenateBanking, @clairecmc wants to hear from @CFPB on whether govt is seeking crimäó_ https://t.co/eopzK2zrpH",D,McCaskillOffice,https://twitter.com/McCaskillOffice/status/778245294458806272
280821,Women have the right to make their own health care decisions. Proud to be a longtime sponsor of the Women's Healthäó_ https://t.co/qBYLALDSgI,D,SenWhitehouse,https://twitter.com/SenWhitehouse/status/837729237968826368
179747,"Following discussion on future of @122fighterwing, Joe outlined critical role 122nd plays in FTW and safety &amp; securäó_ https://t.co/doSJaGyoyk",D,SenDonnelly,https://twitter.com/SenDonnelly/status/869580989152055298
49447,LIVE on #Periscope: Senate Aging Committee STL Field Hearing  https://t.co/rtu1IA2i8A,D,McCaskillOffice,https://twitter.com/McCaskillOffice/status/627178582784094208
257160,It was a pleasure hearing Jed Welder testify today in Ag Committee hearing. He's a veteran and #Michigan farm owner. https://t.co/8sH4QLXLzz,D,SenStabenow,https://twitter.com/SenStabenow/status/733373804865564672
186003,Calls by President Trump and Senate Republicans to split the Ninth Circuit are a political response to decisions they donäó»t like.,D,SenFeinstein,https://twitter.com/SenFeinstein/status/901197029052993537
2506,"And that's a win! Congrats on 21-14 bowl victory over Central Michigan, @GopherFootball!",D,amyklobuchar,https://twitter.com/amyklobuchar/status/681641982154928130
41144,RT @JECDems: TOMORROW at 10AM --&gt; JEC Hearing: äóìThe Dynamic Gains from Free Digital Trade for the U.S. Economy.äó Watch live: https://t.co/9äó_,D,MartinHeinrich,https://twitter.com/MartinHeinrich/status/907369945834680320
72772,ICYMI: I'm pleased that the Administration listened to the concerns of fire depts across the country. http://t.co/APj4Y0sMRR,D,Sen_JoeManchin,https://twitter.com/Sen_JoeManchin/status/423550412952567808
223525,New England is the Saudi Arabia of #offshorewind. Let's give long-term certainty to the industry in the tax code. https://t.co/IRJ1aRG86e,D,SenMarkey,https://twitter.com/SenMarkey/status/801079772478640128
46346,RT @UHWestOahu: Graduating this semester? Today is the deadline to submit your fall 2012 Application for Graduation.,D,maziehirono,https://twitter.com/maziehirono/status/249223126825721856
65945,@senrobportman Happy for a friendly bet on @TimbersFC winning #MLSCup. Iäó»ll put up a 6-pack of Timbersäó» Hefe from @WidmerBrothers. #RCTID,D,RonWyden,https://twitter.com/RonWyden/status/673193390058553344
281646,"RT @TIME: Pope proposes care for the environment as a new work of mercy https://t.co/F7BdMwLQoc",D,SenWhitehouse,https://twitter.com/SenWhitehouse/status/771452192020697089
110322,Proud to support Harbor Homes in the fight against veteran homelessness in Nashua today. http://t.co/JgRy6134fd,D,SenatorHassan,https://twitter.com/SenatorHassan/status/654689266816061440
197460,.@SenSchumer &amp; I are fighting to empower the @EPA to take the lead in reducing airplane noise near our airports. https://t.co/CbQyZ0c7AT,D,SenGillibrand,https://twitter.com/SenGillibrand/status/756589514496368642
39864,T-minus 30 days äóÖtil @VaScienceFest starts on 10/4! Proud to be honorary chair w/@timkaine http://t.co/D4AJMkXUDO  #VaScienceFest,D,MarkWarner,https://twitter.com/MarkWarner/status/507535206149259264
93277,"So reasonable that my Republican colleagues made the same requests of our last @EPA nominee, who actually worked toäó_ https://t.co/plONFBQ1Mr",D,SenatorCarper,https://twitter.com/SenatorCarper/status/827188162673905664
148401,Winter X Games wrapping up 2nite in CO.  Thanx to all who came out.  Winter sports = jobs and economic growth.,D,SenBennetCO,https://twitter.com/SenBennetCO/status/31859200678170624
70212,"Once again, the Senateäó»s failure to act is putting these men &amp; womenäó»s whole livelihood at risk.",D,Sen_JoeManchin,https://twitter.com/Sen_JoeManchin/status/836995514004619272
64732,"If you canäó»t get through immediately, and would like to email instead, hereäó»s how: https://t.co/XZc16daQEJ",D,RonWyden,https://twitter.com/RonWyden/status/824660426629795842
8055,Honored to speak at National Prayer Breakfast this morning  w @JohnBoozman about why these gatherings are so importäó_ https://t.co/w3NyocH8jQ,D,ChrisCoons,https://twitter.com/ChrisCoons/status/827234158787313664
162386,.@SenatorWicker and I have introduced a bill to expand access to rural telehealth services. More on it here: https://t.co/AjV2gGTX7p,D,SenBrianSchatz,https://twitter.com/SenBrianSchatz/status/754046897443057664
71980,I congratulate Heritage Farm Museum &amp; Village for being named #WV's 1st @smithsonian affiliate! What a unique place to learn abt WV heritage,D,Sen_JoeManchin,https://twitter.com/Sen_JoeManchin/status/576092036790628352
161131,"Great to see @usedgov @feedingfaith! @ccf_ny, and @EIO_Coalition all moving #BeyondTheBox https://t.co/1iipgaubdy",D,SenBooker,https://twitter.com/SenBooker/status/732966503268667392
